425,434,横山 洋平,男性,56,香川県,高松市,塩江町安原下第２号,戸建て,3回以上,2018-11-22,2018-12-01,2018-12-05,2019-10-20,2019-11-22,3,35000000,36000000,1,3,2000000,32000000,1,2,高松市：担当者の対応が良かったです。,3,高松塩江：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,高松塩江：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,高松塩江：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,高松塩江：木曾路はすべて山の中である。あるところは岨づたいに,
426,435,児玉 章子,女性,63,大阪府,堺市堺区,向陵中町２丁,マンション,初めて,2018-07-10,2018-07-10,2018-08-01,2018-10-27,2018-10-27,2,6000000,7300000,0,,,7300000,3,3,堺市堺区：担当者の対応が良かったです。,1,堺市向陵：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,堺市向陵：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,堺市向陵：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,堺市向陵：木曾路はすべて山の中である。あるところは岨づたいに,売買契約の時、担当の方が転勤で、全く違う方が来られました。できたら、お世話になった方に来てほしかったです。
427,436,三浦 綾,女性,65,京都府,京都市上京区,伊佐町大宮通寺之内下る西入,土地,2回目,2018-08-01,2018-09-01,2018-09-01,2019-04-24,2019-04-24,4,23000000,22800000,1,2,2000000,18300000,4,1,京都市上京区：担当者の対応が良かったです。,5,京都伊佐：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都伊佐：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,京都伊佐：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都伊佐：木曾路はすべて山の中である。あるところは岨づたいに,
428,437,渡邊 裕治,男性,50,京都府,京都市下京区,西橋詰町西木屋町通万寿寺下る,戸建て,3回以上,2017-12-01,2018-03-01,2018-04-01,2019-07-01,2019-07-16,4,21000000,24900000,0,,,20200000,5,2,京都市下京区：担当者の対応が良かったです。,5,京都西橋：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都西橋：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,京都西橋：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都西橋：木曾路はすべて山の中である。あるところは岨づたいに,
429,438,中桐 みどり,女性,50,秋田県,能代市,常盤字端欠,マンション,初めて,2019-01-10,2019-02-05,2019-03-01,2019-05-20,2019-06-30,2,34500000,34500000,0,,,32500000,2,4,能代市：担当者の対応が良かったです。,4,能代常盤：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,能代常盤：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,能代常盤：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,能代常盤：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
430,439,毛利 直美,女性,41,京都府,向日市,寺戸町中ノ段,土地,2回目,2019-04-14,2019-06-02,2019-06-17,2019-11-29,2019-11-29,1,17000000,19000000,0,,,19000000,3,1,向日市：担当者の対応が良かったです。,2,向日寺戸：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,向日寺戸：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,向日寺戸：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,向日寺戸：木曾路はすべて山の中である。あるところは岨づたいに,私の担当者が素晴らしかったので、特に改善点は見当たらない。
431,440,矢沢 誠,男性,61,秋田県,能代市,須田字上台,戸建て,3回以上,2019-08-29,2019-09-29,2019-11-01,2019-11-05,2019-12-23,3,14000000,15200000,0,,,15200000,5,4,能代市：担当者の対応が良かったです。,1,能代須田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,能代須田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,能代須田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,能代須田：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
432,441,青木 宏至,男性,47,愛知県,西尾市,西幡豆町江尻,マンション,初めて,2018-08-20,2018-09-06,2018-09-06,2019-04-12,2019-04-12,4,28000000,29300000,0,,,29300000,2,2,西尾市：担当者の対応が良かったです。,2,西尾西幡：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,西尾西幡：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,西尾西幡：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,西尾西幡：木曾路はすべて山の中である。あるところは岨づたいに,
433,442,杉森 宏明,男性,64,茨城県,那珂市,竹ノ内２丁目,土地,2回目,2019-07-31,2019-07-31,2019-08-15,2019-08-15,2019-08-20,4,15000000,27000000,1,6,1000000,26000000,4,1,那珂市：担当者の対応が良かったです。,1,那珂竹ノ：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,那珂竹ノ：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,那珂竹ノ：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,那珂竹ノ：木曾路はすべて山の中である。あるところは岨づたいに,少しだけ報告がたりなかった点。
434,443,山口 文絵,女性,49,愛知県,名古屋市中川区,富田町大字千音寺字猪ノ木,戸建て,3回以上,2018-03-01,2018-07-01,2018-07-01,2019-02-20,2019-03-05,1,14800000,17800000,1,3,2000000,12800000,4,3,名古屋市中川区：担当者の対応が良かったです。,5,名古富田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,名古富田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,2,名古富田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,名古富田：木曾路はすべて山の中である。あるところは岨づたいに,少し時間にルーズなところがあり、それがやや気になりました。
435,444,加藤 修平,男性,48,秋田県,仙北市,角館町白岩上ノ台,マンション,初めて,2018-12-01,2019-01-31,2019-03-01,2019-07-01,2019-07-01,2,15000000,16000000,0,,,15000000,1,1,仙北市：担当者の対応が良かったです。,5,仙北角館：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,仙北角館：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,仙北角館：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,仙北角館：木曾路はすべて山の中である。あるところは岨づたいに,積極性は相手を見て考えて欲しい。
436,445,佐藤 誠人,男性,58,愛知県,清須市,土田ツツミ田,土地,2回目,2018-11-30,2019-01-08,2019-01-08,2019-10-28,2019-10-28,5,8000000,8000000,0,,,8000000,2,2,清須市：担当者の対応が良かったです。,1,清須土田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,清須土田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,清須土田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,清須土田：木曾路はすべて山の中である。あるところは岨づたいに,細かいところは連絡して報告してほしいです。
437,446,笠井 武志,男性,61,愛知県,豊橋市,平川本町２丁目,戸建て,3回以上,2018-01-10,2018-12-05,2018-12-05,2019-06-05,2019-06-12,1,17000000,19800000,0,,,7000000,3,2,豊橋市：担当者の対応が良かったです。,2,豊橋平川：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,豊橋平川：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,豊橋平川：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,豊橋平川：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
438,447,濱岡 純,男性,56,福島県,いわき市,山玉町中峰,マンション,初めて,2018-12-07,2018-12-20,2018-12-20,2019-01-31,2019-02-01,3,49800000,49800000,1,1,500000,49500000,3,2,いわき市：担当者の対応が良かったです。,4,いわ山玉：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,いわ山玉：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,いわ山玉：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,いわ山玉：木曾路はすべて山の中である。あるところは岨づたいに,
439,448,福谷 勇司,男性,49,山形県,南陽市,若狭郷屋字中屋敷,土地,2回目,2017-05-01,2019-03-21,2019-08-01,2019-11-01,2019-11-08,5,10000000,16500000,1,1,500000,16000000,3,1,南陽市：担当者の対応が良かったです。,2,南陽若狭：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,南陽若狭：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,南陽若狭：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,南陽若狭：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
440,449,鶴田 悦子,女性,50,青森県,十和田市,大字藤島字中道,戸建て,3回以上,2018-09-24,2018-10-10,2018-11-08,2019-10-14,2019-11-22,5,16500000,24800000,0,,,19600000,4,2,十和田市：担当者の対応が良かったです。,1,十和大字：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,十和大字：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,十和大字：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,十和大字：木曾路はすべて山の中である。あるところは岨づたいに,販売に対しては少なからず積極性に欠ける。
441,450,清水 暢子,女性,64,福島県,伊達市,霊山町中川字沼上,マンション,初めて,2019-06-04,2019-06-04,2019-06-04,2019-08-30,2019-08-31,4,10500000,10500000,0,,,10500000,1,4,伊達市：担当者の対応が良かったです。,1,伊達霊山：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,伊達霊山：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,伊達霊山：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,伊達霊山：木曾路はすべて山の中である。あるところは岨づたいに,無いです。
442,451,中島 祐,男性,61,福島県,田村市,船引町北鹿又字仁井町,土地,2回目,2018-09-24,2018-10-07,2018-10-07,2018-12-20,2019-01-27,3,40000000,39800000,1,2,800000,39000000,4,2,田村市：担当者の対応が良かったです。,1,田村船引：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,田村船引：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,田村船引：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,田村船引：木曾路はすべて山の中である。あるところは岨づたいに,売却物件のローン形態が特殊だったので、その点で、少しゴタゴタした。事前の下調べが不十分であったと思います。
443,452,矢野 安里,女性,41,岩手県,滝沢市,大釜字大清水,戸建て,3回以上,2019-01-01,2019-05-20,2019-06-01,2019-09-30,2019-09-30,5,16000000,16000000,0,,,16000000,5,1,滝沢市：担当者の対応が良かったです。,1,滝沢大釜：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,滝沢大釜：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,滝沢大釜：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,滝沢大釜：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
444,453,高橋 慎也,男性,54,京都府,京都市東山区,南木之元町東大路三条下る２筋目西入,マンション,初めて,2018-09-19,2018-09-20,2018-09-20,2018-10-10,2019-10-16,3,500000,500000,0,,,500000,4,4,京都市東山区：担当者の対応が良かったです。,2,京都南木：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都南木：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,京都南木：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都南木：木曾路はすべて山の中である。あるところは岨づたいに,
445,454,山田 均,男性,41,秋田県,秋田市,南ケ丘１丁目,土地,2回目,2018-09-01,2018-09-16,2018-09-23,2018-09-30,2018-10-28,1,31000000,31000000,0,,,30000000,1,2,秋田市：担当者の対応が良かったです。,4,秋田南ケ：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,秋田南ケ：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,秋田南ケ：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,秋田南ケ：木曾路はすべて山の中である。あるところは岨づたいに,連絡の返信がたまに時間がかかる事があったのが気になりました。
446,455,前島 一夫,男性,45,石川県,金沢市,東長江町リ,戸建て,3回以上,2018-11-01,2018-11-20,2018-12-10,2019-04-20,2019-05-20,1,9500000,9500000,0,,,9000000,1,1,金沢市：担当者の対応が良かったです。,2,金沢東長：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,金沢東長：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,金沢東長：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,金沢東長：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
447,456,中田 健治,男性,65,青森県,八戸市,大字河原木字前谷地,マンション,初めて,2018-08-15,2018-08-15,2018-08-27,2018-09-20,2018-10-20,4,4000000,5800000,0,,,2100000,1,1,八戸市：担当者の対応が良かったです。,2,八戸大字：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,八戸大字：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,八戸大字：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,八戸大字：木曾路はすべて山の中である。あるところは岨づたいに,
448,457,青木 優子,女性,64,京都府,京都市下京区,五軒町東堀川通高辻下る,土地,2回目,2018-01-01,2018-09-28,2018-09-28,2019-01-31,2019-01-31,5,30000000,22800000,1,2,1000000,21800000,4,2,京都市下京区：担当者の対応が良かったです。,1,京都五軒：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都五軒：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,京都五軒：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都五軒：木曾路はすべて山の中である。あるところは岨づたいに,前回購入時も同じ不動産会社でしたが、系列間の連絡が無くなりネットの頼りきりである気がしました。
449,458,土生 よしのり,男性,52,宮城県,大崎市,古川清水沢字田中前,戸建て,3回以上,2016-08-01,2016-10-01,2016-11-01,2019-07-01,2019-10-01,3,23000000,28000000,1,3,3000000,20000000,3,1,大崎市：担当者の対応が良かったです。,1,大崎古川：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大崎古川：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,大崎古川：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大崎古川：木曾路はすべて山の中である。あるところは岨づたいに,販売が長期に渡った際に連絡頻度が少なくなったので、そんな時こそ連絡が欲しかった。
450,459,浅井 恵理奈,女性,56,宮城県,石巻市,水沼字上千刈田,マンション,初めて,2018-09-01,2018-10-28,2018-11-01,2019-10-31,2019-10-31,5,32000000,39800000,1,4,100000,34500000,3,2,石巻市：担当者の対応が良かったです。,1,石巻水沼：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,石巻水沼：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,石巻水沼：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,石巻水沼：木曾路はすべて山の中である。あるところは岨づたいに,営業の質が低すぎると感じたことが多かった。
451,460,橋本 敏弘,男性,49,宮城県,仙台市太白区,富沢字下ノ内前,土地,2回目,2018-07-01,2018-07-02,2018-07-03,2019-08-08,2019-08-08,3,14000000,14000000,1,6,2000000,12000000,5,2,仙台市太白区：担当者の対応が良かったです。,5,仙台富沢：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,仙台富沢：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,仙台富沢：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,仙台富沢：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。満足しています。
